gRNA,Gene,Plasmid,Rep1,Rep2,Rep3
MATN3_CCDS46226.1_ex6_2:20205923-20205946:+_5-3,MATN3,1131,1617,1233,1797
MATN3_CCDS46226.1_ex6_2:20205954-20205977:-_5-4,MATN3,378,482,393,463
MATN3_CCDS46226.1_ex6_2:20206002-20206025:-_5-5,MATN3,880,670,945,928
MAU2_CCDS32969.2_ex0_19:19431787-19431810:-_5-1,MAU2,731,65,41,52
MAU2_CCDS32969.2_ex0_19:19431838-19431861:+_5-2,MAU2,610,48,44,47
MAU2_CCDS32969.2_ex2_19:19446932-19446955:-_5-3,MAU2,389,178,316,293
MAU2_CCDS32969.2_ex3_19:19447982-19448005:-_5-4,MAU2,437,187,141,198
MAU2_CCDS32969.2_ex4_19:19449652-19449675:+_5-5,MAU2,451,222,252,31
MAVS_CCDS33437.1_ex3_20:3843006-3843029:-_5-1,MAVS,982,1715,1232,1526
MAVS_CCDS33437.1_ex4_20:3844911-3844934:+_5-2,MAVS,748,1131,791,870
MAVS_CCDS33437.1_ex4_20:3844978-3845001:-_5-3,MAVS,284,383,553,315
MAVS_CCDS33437.1_ex4_20:3845113-3845136:+_5-4,MAVS,830,1315,1905,1359
MAVS_CCDS33437.1_ex4_20:3845329-3845352:+_5-5,MAVS,920,1711,1825,1720
MAX_CCDS9770.1_ex0_14:65472983-65473006:+_11-1,MAX,277,362,288,324
MAX_CCDS9771.1_ex0_14:65543363-65543386:-_11-2,MAX,456,248,357,529
MAX_CCDS41965.1_ex1_14:65544655-65544678:-_11-3,MAX,252,0,8,0
MAX_CCDS41965.1_ex1_14:65544697-65544720:-_11-4,MAX,16,0,0,0
MAX_CCDS41965.1_ex1_14:65544727-65544750:+_11-5,MAX,584,26,1,0
MAX_CCDS41965.1_ex1_14:65544745-65544768:-_11-6,MAX,428,28,1,2
MAX_CCDS9774.1_ex0_14:65550999-65551022:-_11-7,MAX,196,531,428,270
MAX_CCDS41965.1_ex2_14:65560424-65560447:+_11-8,MAX,674,5,1,0
MAX_CCDS41965.1_ex2_14:65560463-65560486:+_11-9,MAX,255,6,0,107
MAX_CCDS41965.1_ex2_14:65560487-65560510:-_11-10,MAX,88,0,0,0
MAX_CCDS41965.1_ex2_14:65560502-65560525:-_11-11,MAX,374,0,3,0
MB_CCDS13917.1_ex1_22:36006960-36006983:+_5-1,MB,599,557,774,743
MB_CCDS13917.1_ex1_22:36006977-36007000:-_5-2,MB,206,220,181,409
MB_CCDS13917.1_ex1_22:36007014-36007037:+_5-3,MB,458,765,682,529
MB_CCDS13917.1_ex1_22:36007067-36007090:-_5-4,MB,452,605,604,767
MB_CCDS13917.1_ex1_22:36007088-36007111:-_5-5,MB,330,481,450,205
MB21D2_CCDS3302.2_ex0_3:192517019-192517042:+_5-1,MB21D2,911,1182,722,681
MB21D2_CCDS3302.2_ex0_3:192517181-192517204:+_5-2,MB21D2,549,696,1004,665
MB21D2_CCDS3302.2_ex0_3:192517319-192517342:-_5-3,MB21D2,440,353,243,496
MB21D2_CCDS3302.2_ex1_3:192635457-192635480:-_5-4,MB21D2,587,442,625,663
MB21D2_CCDS3302.2_ex1_3:192635481-192635504:-_5-5,MB21D2,433,409,219,352
MBD1_CCDS11941.1_ex6_18:47802073-47802096:+_5-1,MBD1,569,705,409,709
MBD1_CCDS11941.1_ex10_18:47803291-47803314:-_5-2,MBD1,388,442,326,118
MBD1_CCDS11941.1_ex10_18:47803343-47803366:+_5-3,MBD1,535,969,429,491
MBD1_CCDS11941.1_ex11_18:47803484-47803507:-_5-4,MBD1,298,615,507,318
MBD1_CCDS11941.1_ex11_18:47803524-47803547:-_5-5,MBD1,428,258,613,445
MBD3_CCDS12072.1_ex3_19:1584558-1584581:-_5-1,MBD3,419,233,137,259
MBD3_CCDS12072.1_ex3_19:1584593-1584616:+_5-2,MBD3,374,325,200,70
MBD3_CCDS12072.1_ex3_19:1584626-1584649:+_5-3,MBD3,0,0,0,0
MBD3_CCDS12072.1_ex4_19:1585058-1585081:-_5-4,MBD3,456,238,208,98
MBD3_CCDS12072.1_ex4_19:1585119-1585142:+_5-5,MBD3,607,474,356,199
MBD3L1_CCDS12209.1_ex0_19:8953442-8953465:+_5-1,MBD3L1,119,133,84,107
MBD3L1_CCDS12209.1_ex0_19:8953465-8953488:-_5-2,MBD3L1,238,309,99,96
MBD3L1_CCDS12209.1_ex0_19:8953500-8953523:+_5-3,MBD3L1,371,700,477,657
MBD3L1_CCDS12209.1_ex0_19:8953644-8953667:-_5-4,MBD3L1,252,267,132,114
MBD3L1_CCDS12209.1_ex0_19:8953719-8953742:+_5-5,MBD3L1,978,1368,1209,960
MBD4_CCDS3058.1_ex3_3:129152760-129152783:+_8-1,MBD4,681,548,937,451
MBD4_CCDS3058.1_ex3_3:129152789-129152812:-_8-2,MBD4,11,11,19,2
MBD4_CCDS3058.1_ex4_3:129152950-129152973:+_8-3,MBD4,604,1125,739,704
MBD4_CCDS3058.1_ex5_3:129155949-129155972:-_8-4,MBD4,294,413,240,230
MBD4_CCDS3058.1_ex5_3:129156142-129156165:-_8-5,MBD4,164,143,175,250
MBD4_CCDS3058.1_ex6_3:129156631-129156654:-_8-6,MBD4,506,915,701,763
MBD4_CCDS3058.1_ex6_3:129156687-129156710:+_8-7,MBD4,491,647,501,581
MBD4_CCDS3058.1_ex7_3:129158571-129158594:-_8-8,MBD4,485,373,326,408
MBD5_CCDS33302.1_ex3_2:149225917-149225940:-_5-1,MBD5,139,274,114,137
MBD5_CCDS33302.1_ex3_2:149226099-149226122:+_5-2,MBD5,373,537,488,774
MBD5_CCDS33302.1_ex3_2:149226988-149227011:-_5-3,MBD5,317,538,208,524
MBD5_CCDS33302.1_ex3_2:149227033-149227056:-_5-4,MBD5,291,348,267,381
MBD5_CCDS33302.1_ex3_2:149227495-149227518:-_5-5,MBD5,475,589,499,587
MBIP_CCDS45096.1_ex4_14:36781167-36781190:+_5-1,MBIP,203,33,44,189
MBIP_CCDS45096.1_ex6_14:36783906-36783929:-_5-2,MBIP,93,5,2,0
MBIP_CCDS45096.1_ex6_14:36783991-36784014:-_5-3,MBIP,249,84,315,203
MBIP_CCDS45096.1_ex7_14:36785923-36785946:+_5-4,MBIP,353,407,306,363
MBIP_CCDS45096.1_ex7_14:36785939-36785962:+_5-5,MBIP,344,495,386,358
MBL2_CCDS7247.1_ex0_10:54528186-54528209:-_5-1,MBL2,78,78,94,15
MBL2_CCDS7247.1_ex1_10:54529021-54529044:-_5-2,MBL2,92,51,75,148
MBL2_CCDS7247.1_ex1_10:54529057-54529080:-_5-3,MBL2,348,270,626,536
MBL2_CCDS7247.1_ex3_10:54531252-54531275:+_5-4,MBL2,773,1380,1100,896
MBL2_CCDS7247.1_ex3_10:54531276-54531299:+_5-5,MBL2,415,674,274,149
MBLAC1_CCDS43620.1_ex0_7:99725187-99725210:+_5-1,MBLAC1,905,625,721,789
MBLAC1_CCDS43620.1_ex0_7:99725252-99725275:+_5-2,MBLAC1,652,713,731,597
MBLAC1_CCDS43620.1_ex0_7:99725329-99725352:+_5-3,MBLAC1,537,455,360,656
MBLAC1_CCDS43620.1_ex0_7:99725355-99725378:-_5-4,MBLAC1,753,653,718,644
MBLAC1_CCDS43620.1_ex0_7:99725383-99725406:+_5-5,MBLAC1,473,245,323,294
MBLAC2_CCDS4067.1_ex1_5:89769734-89769757:+_5-1,MBLAC2,694,908,608,1020
MBLAC2_CCDS4067.1_ex1_5:89769752-89769775:-_5-2,MBLAC2,611,913,481,628
MBLAC2_CCDS4067.1_ex1_5:89769808-89769831:+_5-3,MBLAC2,752,832,589,916
MBLAC2_CCDS4067.1_ex1_5:89769840-89769863:-_5-4,MBLAC2,677,654,522,606
MBLAC2_CCDS4067.1_ex1_5:89769963-89769986:-_5-5,MBLAC2,472,464,715,313
MBNL1_CCDS3163.1_ex0_3:152018136-152018159:-_5-1,MBNL1,124,39,76,89
MBNL1_CCDS3163.1_ex1_3:152132862-152132885:-_5-2,MBNL1,348,353,303,363
MBNL1_CCDS3163.1_ex1_3:152132894-152132917:-_5-3,MBNL1,323,205,163,155
MBNL1_CCDS3163.1_ex3_3:152163070-152163093:+_5-4,MBNL1,179,113,53,139
MBNL1_CCDS3163.1_ex3_3:152163084-152163107:-_5-5,MBNL1,1624,1479,1404,1459
MBNL3_CCDS14633.1_ex4_X:131525056-131525079:+_5-1,MBNL3,525,1246,1014,631
MBNL3_CCDS14633.1_ex4_X:131525072-131525095:-_5-2,MBNL3,547,564,608,969
MBNL3_CCDS14633.1_ex4_X:131525088-131525111:-_5-3,MBNL3,402,692,741,954
MBNL3_CCDS14633.1_ex5_X:131526210-131526233:-_5-4,MBNL3,1004,2467,1839,1808
MBNL3_CCDS14633.1_ex5_X:131526300-131526323:+_5-5,MBNL3,89,34,49,132
MBOAT1_CCDS34346.1_ex5_6:20124797-20124820:-_5-1,MBOAT1,491,1104,873,753
MBOAT1_CCDS34346.1_ex6_6:20126868-20126891:-_5-2,MBOAT1,202,210,193,451
MBOAT1_CCDS34346.1_ex9_6:20144474-20144497:-_5-3,MBOAT1,8,3,0,5
MBOAT1_CCDS34346.1_ex10_6:20151443-20151466:-_5-4,MBOAT1,57,75,42,114
MBOAT1_CCDS34346.1_ex11_6:20152888-20152911:+_5-5,MBOAT1,544,377,377,657
MBP_CCDS12011.1_ex2_18:74700836-74700859:-_13-1,MBP,809,1116,1301,925
MBP_CCDS12011.1_ex3_18:74701916-74701939:+_13-2,MBP,332,514,1034,428
MBP_CCDS12011.1_ex3_18:74701985-74702008:+_13-3,MBP,668,925,634,555
MBP_CCDS12011.1_ex4_18:74721803-74721826:-_13-4,MBP,315,485,281,363
MBP_CCDS12011.1_ex4_18:74721856-74721879:+_13-5,MBP,528,845,712,1261
MBP_CCDS12011.1_ex5_18:74728797-74728820:-_13-6,MBP,538,1177,1056,970
MBP_CCDS12011.1_ex5_18:74728814-74728837:-_13-7,MBP,509,627,851,502
MBP_CCDS12011.1_ex5_18:74728836-74728859:-_13-8,MBP,671,1031,973,859
MBP_CCDS42450.1_ex0_18:74729075-74729098:+_13-9,MBP,354,546,381,360
MBP_CCDS42450.1_ex0_18:74729128-74729151:-_13-10,MBP,742,1309,1173,880
MBP_CCDS42450.1_ex0_18:74729141-74729164:+_13-11,MBP,1092,1262,1249,1194
MBP_CCDS42450.1_ex0_18:74729196-74729219:-_13-12,MBP,151,279,279,121
MBP_CCDS42450.1_ex1_18:74778268-74778291:-_13-13,MBP,443,529,321,532
MBTD1_CCDS11581.2_ex7_17:49280205-49280228:-_5-1,MBTD1,341,389,280,84
MBTD1_CCDS11581.2_ex9_17:49281158-49281181:+_5-2,MBTD1,503,172,153,126
MBTD1_CCDS11581.2_ex10_17:49284356-49284379:-_5-3,MBTD1,258,20,23,14
MBTD1_CCDS11581.2_ex13_17:49297678-49297701:+_5-4,MBTD1,703,290,207,467
MBTD1_CCDS11581.2_ex14_17:49302367-49302390:+_5-5,MBTD1,299,303,333,304
MBTPS1_CCDS10941.1_ex12_16:84115443-84115466:-_5-1,MBTPS1,738,36,73,61
MBTPS1_CCDS10941.1_ex14_16:84120975-84120998:-_5-2,MBTPS1,357,608,420,640
MBTPS1_CCDS10941.1_ex16_16:84125370-84125393:-_5-3,MBTPS1,417,16,23,5
MBTPS1_CCDS10941.1_ex18_16:84127314-84127337:-_5-4,MBTPS1,524,128,95,39
MBTPS1_CCDS10941.1_ex19_16:84129375-84129398:-_5-5,MBTPS1,327,216,219,106
MC1R_CCDS56011.1_ex0_16:89985770-89985793:-_5-1,MC1R,45,83,53,162
MC1R_CCDS56011.1_ex0_16:89985850-89985873:-_5-2,MC1R,792,770,394,804
MC1R_CCDS56011.1_ex0_16:89985923-89985946:+_5-3,MC1R,556,469,681,596
MC1R_CCDS56011.1_ex0_16:89986124-89986147:+_5-4,MC1R,941,1212,1811,1021
MC1R_CCDS56011.1_ex0_16:89986202-89986225:+_5-5,MC1R,712,1275,1323,651
MC5R_CCDS11868.1_ex0_18:13825919-13825942:+_5-1,MC5R,186,319,252,351
MC5R_CCDS11868.1_ex0_18:13826047-13826070:-_5-2,MC5R,48,4,60,39
MC5R_CCDS11868.1_ex0_18:13826089-13826112:-_5-3,MC5R,345,508,451,433
MC5R_CCDS11868.1_ex0_18:13826167-13826190:-_5-4,MC5R,416,442,653,817
MC5R_CCDS11868.1_ex0_18:13826207-13826230:+_5-5,MC5R,433,533,564,547
MCAT_CCDS14045.1_ex2_22:43538967-43538990:+_5-1,MCAT,879,875,1239,889
MCAT_CCDS14045.1_ex2_22:43539051-43539074:+_5-2,MCAT,641,749,1179,576
MCAT_CCDS14045.1_ex2_22:43539079-43539102:+_5-3,MCAT,334,341,302,210
MCAT_CCDS14045.1_ex2_22:43539098-43539121:+_5-4,MCAT,609,624,680,683
MCAT_CCDS14045.1_ex2_22:43539175-43539198:-_5-5,MCAT,105,233,83,135
MCEE_CCDS1915.1_ex1_2:71351372-71351395:+_5-1,MCEE,179,154,162,120
MCEE_CCDS1915.1_ex1_2:71351390-71351413:+_5-2,MCEE,335,394,409,109
MCEE_CCDS1915.1_ex1_2:71351559-71351582:+_5-3,MCEE,573,456,423,278
MCEE_CCDS1915.1_ex1_2:71351577-71351600:-_5-4,MCEE,576,957,500,739
MCEE_CCDS1915.1_ex1_2:71351590-71351613:+_5-5,MCEE,725,867,876,489
MCF2L_CCDS45070.2_ex2_13:113679008-113679031:-_5-1,MCF2L,573,1055,486,905
MCF2L_CCDS45070.2_ex3_13:113699611-113699634:-_5-2,MCF2L,524,424,423,616
MCF2L_CCDS45070.2_ex3_13:113699662-113699685:-_5-3,MCF2L,928,1670,979,727
MCF2L_CCDS45070.2_ex4_13:113714932-113714955:+_5-4,MCF2L,876,814,802,807
MCF2L_CCDS45070.2_ex6_13:113719251-113719274:+_5-5,MCF2L,426,471,574,980
MCF2L2_CCDS3243.1_ex18_3:183014754-183014777:+_5-1,MCF2L2,593,445,605,604
MCF2L2_CCDS3243.1_ex18_3:183014873-183014896:+_5-2,MCF2L2,383,450,547,759
MCF2L2_CCDS3243.1_ex23_3:183035986-183036009:+_5-3,MCF2L2,594,1333,938,1331
MCF2L2_CCDS3243.1_ex24_3:183041037-183041060:-_5-4,MCF2L2,466,442,1002,544
MCF2L2_CCDS3243.1_ex24_3:183041064-183041087:-_5-5,MCF2L2,240,454,198,419
MCHR2_CCDS5044.1_ex2_6:100390940-100390963:+_5-1,MCHR2,397,512,583,430
MCHR2_CCDS5044.1_ex2_6:100390977-100391000:+_5-2,MCHR2,210,307,265,356
MCHR2_CCDS5044.1_ex3_6:100395651-100395674:+_5-3,MCHR2,412,462,462,791
MCHR2_CCDS5044.1_ex3_6:100395675-100395698:+_5-4,MCHR2,15,68,2,55
MCHR2_CCDS5044.1_ex3_6:100395742-100395765:-_5-5,MCHR2,500,621,650,776
MCIDAS_CCDS54853.1_ex2_5:54518117-54518140:+_5-1,MCIDAS,710,1400,1206,1125
MCIDAS_CCDS54853.1_ex2_5:54518151-54518174:+_5-2,MCIDAS,418,554,310,414
MCIDAS_CCDS54853.1_ex2_5:54518197-54518220:-_5-3,MCIDAS,631,563,503,562
MCIDAS_CCDS54853.1_ex5_5:54522686-54522709:-_5-4,MCIDAS,291,570,339,238
MCIDAS_CCDS54853.1_ex5_5:54522740-54522763:+_5-5,MCIDAS,212,22,125,192
MCL1_CCDS956.1_ex1_1:150551690-150551713:-_5-1,MCL1,974,1466,1482,1296
MCL1_CCDS956.1_ex1_1:150551709-150551732:+_5-2,MCL1,261,414,241,196
MCL1_CCDS956.1_ex1_1:150551772-150551795:-_5-3,MCL1,483,363,546,318
MCL1_CCDS956.1_ex1_1:150551858-150551881:-_5-4,MCL1,324,240,331,367
MCL1_CCDS956.1_ex1_1:150551891-150551914:-_5-5,MCL1,32,126,3,56
MCM10_CCDS7095.1_ex1_10:13213001-13213024:+_5-1,MCM10,285,185,112,99
MCM10_CCDS7095.1_ex1_10:13213046-13213069:+_5-2,MCM10,522,863,433,328
MCM10_CCDS7095.1_ex3_10:13214711-13214734:+_5-3,MCM10,152,77,84,6
MCM10_CCDS7095.1_ex4_10:13217577-13217600:+_5-4,MCM10,27,0,0,1
MCM10_CCDS7095.1_ex7_10:13228256-13228279:-_5-5,MCM10,548,7,72,263
MCM3_CCDS4940.2_ex12_6:52144267-52144290:+_5-1,MCM3,729,111,70,60
MCM3_CCDS4940.2_ex14_6:52147539-52147562:-_5-2,MCM3,645,0,0,0
MCM3_CCDS4940.2_ex14_6:52147600-52147623:+_5-3,MCM3,577,718,559,526
MCM3_CCDS4940.2_ex15_6:52148114-52148137:-_5-4,MCM3,644,7,0,6
MCM3_CCDS4940.2_ex16_6:52149488-52149511:+_5-5,MCM3,694,1044,838,861
MCM4_CCDS6143.1_ex1_8:48874102-48874125:-_5-1,MCM4,544,162,236,215
MCM4_CCDS6143.1_ex1_8:48874188-48874211:-_5-2,MCM4,693,599,456,566
MCM4_CCDS6143.1_ex2_8:48874641-48874664:-_5-3,MCM4,448,140,163,58
MCM4_CCDS6143.1_ex4_8:48875397-48875420:+_5-4,MCM4,402,0,11,0
MCM4_CCDS6143.1_ex9_8:48882374-48882397:-_5-5,MCM4,308,36,18,13
MCOLN2_CCDS30762.1_ex8_1:85417940-85417963:+_5-1,MCOLN2,214,127,65,265
MCOLN2_CCDS30762.1_ex9_1:85418152-85418175:+_5-2,MCOLN2,636,864,570,564
MCOLN2_CCDS30762.1_ex10_1:85422222-85422245:+_5-3,MCOLN2,426,1072,670,634
MCOLN2_CCDS30762.1_ex12_1:85431230-85431253:-_5-4,MCOLN2,344,258,459,537
MCOLN2_CCDS30762.1_ex12_1:85431269-85431292:-_5-5,MCOLN2,329,319,257,416
MCOLN3_CCDS58009.1_ex6_1:85494859-85494882:-_5-1,MCOLN3,224,191,261,226
MCOLN3_CCDS58009.1_ex7_1:85498382-85498405:+_5-2,MCOLN3,61,17,20,54
MCOLN3_CCDS58009.1_ex7_1:85498461-85498484:-_5-3,MCOLN3,124,118,55,43
MCOLN3_CCDS58009.1_ex9_1:85499779-85499802:-_5-4,MCOLN3,77,54,8,89
MCOLN3_CCDS58009.1_ex9_1:85499833-85499856:-_5-5,MCOLN3,679,1386,1059,774
MCRS1_CCDS31795.1_ex4_12:49953565-49953588:+_5-1,MCRS1,1059,0,18,2
MCRS1_CCDS31795.1_ex5_12:49953733-49953756:-_5-2,MCRS1,463,114,52,155
MCRS1_CCDS31795.1_ex7_12:49956768-49956791:+_5-3,MCRS1,584,160,7,210
MCRS1_CCDS31795.1_ex7_12:49956837-49956860:+_5-4,MCRS1,660,401,294,148
MCRS1_CCDS31795.1_ex8_12:49957219-49957242:-_5-5,MCRS1,367,330,190,138
MCTP1_CCDS34203.1_ex14_5:94248531-94248554:+_5-1,MCTP1,668,751,481,477
MCTP1_CCDS34203.1_ex14_5:94248549-94248572:+_5-2,MCTP1,577,1016,287,751
MCTP1_CCDS34203.1_ex15_5:94253659-94253682:+_5-3,MCTP1,1116,1265,1422,1015
MCTP1_CCDS34203.1_ex20_5:94289028-94289051:-_5-4,MCTP1,123,145,110,59
MCTP1_CCDS34203.1_ex21_5:94353118-94353141:-_5-5,MCTP1,456,603,450,483
MCTP2_CCDS32338.1_ex9_15:94910914-94910937:-_5-1,MCTP2,39,5,69,95
MCTP2_CCDS32338.1_ex9_15:94910936-94910959:-_5-2,MCTP2,662,1063,874,1350
MCTP2_CCDS32338.1_ex9_15:94910975-94910998:-_5-3,MCTP2,229,272,364,393
MCTP2_CCDS32338.1_ex9_15:94911010-94911033:-_5-4,MCTP2,339,409,260,180
MCTP2_CCDS32338.1_ex11_15:94927290-94927313:-_5-5,MCTP2,474,578,705,658
MCTS1_CCDS14601.1_ex1_X:119739361-119739384:-_5-1,MCTS1,266,52,36,146
MCTS1_CCDS14601.1_ex1_X:119739392-119739415:+_5-2,MCTS1,214,103,347,160
MCTS1_CCDS14601.1_ex2_X:119739943-119739966:+_5-3,MCTS1,4,0,0,0
MCTS1_CCDS14601.1_ex2_X:119740006-119740029:-_5-4,MCTS1,39,11,109,87
MCTS1_CCDS14601.1_ex3_X:119742081-119742104:-_5-5,MCTS1,194,92,12,12
MCU_CCDS59218.1_ex2_10:74618963-74618986:-_5-1,MCU,308,455,218,484
MCU_CCDS59218.1_ex2_10:74618984-74619007:-_5-2,MCU,522,595,402,327
MCU_CCDS59218.1_ex3_10:74620185-74620208:+_5-3,MCU,536,615,385,392
MCU_CCDS59218.1_ex3_10:74620223-74620246:-_5-4,MCU,202,518,130,151
MCU_CCDS59218.1_ex5_10:74631167-74631190:+_5-5,MCU,509,362,378,676
MDFI_CCDS4857.1_ex1_6:41613964-41613987:-_5-1,MDFI,824,1063,1135,1437
MDFI_CCDS4857.1_ex1_6:41614017-41614040:-_5-2,MDFI,789,875,1121,782
MDFI_CCDS4857.1_ex2_6:41617386-41617409:-_5-3,MDFI,423,425,230,867
MDFI_CCDS4857.1_ex2_6:41617434-41617457:-_5-4,MDFI,1031,1577,1785,1387
MDFI_CCDS4857.1_ex2_6:41617473-41617496:-_5-5,MDFI,575,794,694,463
MDFIC_CCDS34737.1_ex2_7:114582373-114582396:+_5-1,MDFIC,379,997,363,337
MDFIC_CCDS34737.1_ex2_7:114582408-114582431:-_5-2,MDFIC,366,526,541,635
MDFIC_CCDS34737.1_ex2_7:114582427-114582450:-_5-3,MDFIC,260,185,194,126
MDFIC_CCDS34737.1_ex3_7:114619639-114619662:-_5-4,MDFIC,507,736,624,888
MDFIC_CCDS34737.1_ex3_7:114619672-114619695:-_5-5,MDFIC,779,758,388,589
MDGA1_CCDS47417.1_ex9_6:37618116-37618139:+_5-1,MDGA1,648,1315,1211,703
MDGA1_CCDS47417.1_ex11_6:37622040-37622063:+_5-2,MDGA1,508,636,703,620
MDGA1_CCDS47417.1_ex13_6:37623621-37623644:+_5-3,MDGA1,1736,1949,1471,2669
MDGA1_CCDS47417.1_ex14_6:37626094-37626117:-_5-4,MDGA1,541,468,603,708
MDGA1_CCDS47417.1_ex15_6:37631792-37631815:-_5-5,MDGA1,703,948,631,868
MDGA2_CCDS41948.1_ex9_14:47504378-47504401:+_5-1,MDGA2,260,233,51,143
MDGA2_CCDS41948.1_ex10_14:47530562-47530585:-_5-2,MDGA2,164,248,203,176
MDGA2_CCDS41948.1_ex10_14:47530700-47530723:+_5-3,MDGA2,617,475,512,793
MDGA2_CCDS41948.1_ex10_14:47530729-47530752:+_5-4,MDGA2,177,178,52,280
MDGA2_CCDS41948.1_ex11_14:47566241-47566264:-_5-5,MDGA2,19,3,0,1
MDH1B_CCDS33365.1_ex7_2:207619876-207619899:-_5-1,MDH1B,329,462,492,452
MDH1B_CCDS33365.1_ex7_2:207620038-207620061:-_5-2,MDH1B,383,371,315,576
MDH1B_CCDS33365.1_ex7_2:207620174-207620197:+_5-3,MDH1B,429,976,549,377
MDH1B_CCDS33365.1_ex8_2:207621725-207621748:+_5-4,MDH1B,450,326,184,516
MDH1B_CCDS33365.1_ex9_2:207621953-207621976:+_5-5,MDH1B,408,274,318,179
MDK_CCDS7919.1_ex1_11:46403863-46403886:-_9-1,MDK,785,1498,1361,821
MDK_CCDS7919.1_ex1_11:46403907-46403930:+_9-2,MDK,634,1152,695,827
MDK_CCDS7919.1_ex1_11:46403920-46403943:+_9-3,MDK,584,895,688,1119
MDK_CCDS7919.1_ex1_11:46403960-46403983:-_9-4,MDK,925,1212,1305,1453
MDK_CCDS59226.1_ex1_11:46404136-46404159:-_9-5,MDK,334,548,430,490
MDK_CCDS59226.1_ex1_11:46404158-46404181:+_9-6,MDK,723,677,956,726
MDK_CCDS59226.1_ex1_11:46404190-46404213:-_9-7,MDK,649,1118,1031,1128
MDK_CCDS59226.1_ex1_11:46404208-46404231:-_9-8,MDK,259,184,120,231
MDK_CCDS59226.1_ex1_11:46404221-46404244:+_9-9,MDK,721,961,939,1150
MDM1_CCDS55841.1_ex9_12:68715377-68715400:-_7-1,MDM1,8,0,0,0
MDM1_CCDS44938.1_ex0_12:68720716-68720739:-_7-2,MDM1,328,459,606,635
MDM1_CCDS44938.1_ex0_12:68720738-68720761:+_7-3,MDM1,259,238,479,700
MDM1_CCDS55842.1_ex0_12:68721280-68721303:-_7-4,MDM1,31,43,20,8
MDM1_CCDS44938.1_ex1_12:68724895-68724918:+_7-5,MDM1,539,689,738,526
MDM1_CCDS44938.1_ex1_12:68724911-68724934:-_7-6,MDM1,145,118,143,148
MDM1_CCDS44938.1_ex1_12:68724926-68724949:-_7-7,MDM1,592,697,752,655
MDP1_CCDS55908.1_ex1_14:24683786-24683809:-_5-1,MDP1,124,206,45,120
MDP1_CCDS55908.1_ex2_14:24684781-24684804:-_5-2,MDP1,496,433,486,582
MDP1_CCDS55908.1_ex2_14:24684815-24684838:-_5-3,MDP1,584,1137,701,826
MDP1_CCDS55908.1_ex2_14:24684842-24684865:-_5-4,MDP1,462,741,144,194
MDP1_CCDS55908.1_ex3_14:24684939-24684962:+_5-5,MDP1,1061,988,866,1675
MEA1_CCDS4879.1_ex1_6:42980725-42980748:+_5-1,MEA1,644,558,833,758
MEA1_CCDS4879.1_ex2_6:42980847-42980870:-_5-2,MEA1,332,386,371,234
MEA1_CCDS4879.1_ex2_6:42980955-42980978:-_5-3,MEA1,600,599,754,544
MEA1_CCDS4879.1_ex2_6:42980998-42981021:-_5-4,MEA1,532,363,449,483
MEA1_CCDS4879.1_ex2_6:42981057-42981080:+_5-5,MEA1,407,302,264,401
MEAF6_CCDS418.1_ex4_1:37974908-37974931:-_5-1,MEAF6,140,33,189,123
MEAF6_CCDS418.1_ex5_1:37975109-37975132:-_5-2,MEAF6,195,85,293,56
MEAF6_CCDS418.1_ex6_1:37979046-37979069:-_5-3,MEAF6,426,477,146,474
MEAF6_CCDS418.1_ex6_1:37979065-37979088:-_5-4,MEAF6,0,0,0,0
MEAF6_CCDS418.1_ex6_1:37979084-37979107:-_5-5,MEAF6,353,105,268,214
MECOM_CCDS3205.1_ex9_3:168834153-168834176:-_5-1,MECOM,542,272,135,545
MECOM_CCDS3205.1_ex9_3:168834237-168834260:-_5-2,MECOM,494,788,498,685
MECOM_CCDS3205.1_ex9_3:168834292-168834315:+_5-3,MECOM,295,57,112,72
MECOM_CCDS3205.1_ex9_3:168834352-168834375:-_5-4,MECOM,670,1211,1298,1191
MECOM_CCDS3205.1_ex9_3:168834467-168834490:+_5-5,MECOM,393,60,190,206
MECR_CCDS30659.1_ex6_1:29533312-29533335:+_5-1,MECR,318,410,332,294
MECR_CCDS30659.1_ex6_1:29533351-29533374:+_5-2,MECR,284,410,250,181
MECR_CCDS30659.1_ex6_1:29533399-29533422:-_5-3,MECR,544,742,776,853
MECR_CCDS30659.1_ex7_1:29542560-29542583:-_5-4,MECR,601,1454,719,598
MECR_CCDS30659.1_ex7_1:29542588-29542611:-_5-5,MECR,248,340,337,444
MED11_CCDS32533.1_ex1_17:4635091-4635114:+_5-1,MED11,52,0,0,5
MED11_CCDS32533.1_ex1_17:4635107-4635130:+_5-2,MED11,592,11,302,38
MED11_CCDS32533.1_ex1_17:4635143-4635166:+_5-3,MED11,950,3,14,53
MED11_CCDS32533.1_ex2_17:4636347-4636370:+_5-4,MED11,426,202,1,144
MED11_CCDS32533.1_ex2_17:4636361-4636384:-_5-5,MED11,401,21,18,127
MED12_CCDS43970.1_ex2_X:70339705-70339728:+_5-1,MED12,176,29,123,189
MED12_CCDS43970.1_ex14_X:70344950-70344973:-_5-2,MED12,1029,104,12,13
MED12_CCDS43970.1_ex17_X:70345897-70345920:+_5-3,MED12,324,65,70,96
MED12_CCDS43970.1_ex21_X:70347789-70347812:+_5-4,MED12,470,103,142,144
