gRNA,Gene,Plasmid,Rep1,Rep2,Rep3
HNRNPK_8612,HNRNPK,376,363,250,299
HNRNPLL_56377,HNRNPLL,499,647,252,458
HNRNPLL_56378,HNRNPLL,708,819,816,620
HNRNPLL_56379,HNRNPLL,385,610,484,357
HNRNPLL_56380,HNRNPLL,610,385,468,602
HNRNPM_12181,HNRNPM,403,153,250,237
HNRNPM_12182,HNRNPM,417,222,200,288
HNRNPM_12183,HNRNPM,272,102,39,69
HNRNPM_12184,HNRNPM,102,299,29,123
HNRNPR_27461,HNRNPR,979,1179,1244,926
HNRNPR_27462,HNRNPR,210,190,287,155
HNRNPR_27463,HNRNPR,896,681,535,1055
HNRNPR_27464,HNRNPR,547,599,747,434
HNRNPU_8617,HNRNPU,181,3,3,55
HNRNPU_8618,HNRNPU,173,33,12,16
HNRNPU_8619,HNRNPU,198,45,70,59
HNRNPU_8620,HNRNPU,200,95,156,222
HNRNPUL1_30119,HNRNPUL1,549,345,524,338
HNRNPUL1_30120,HNRNPUL1,780,787,778,915
HNRNPUL1_30121,HNRNPUL1,734,961,1145,940
HNRNPUL1_30122,HNRNPUL1,474,480,507,280
HOMER2_24885,HOMER2,679,702,719,692
HOMER2_24886,HOMER2,273,228,328,390
HOMER2_24887,HOMER2,165,214,183,221
HOMER2_24888,HOMER2,301,459,350,86
HOMER3_24881,HOMER3,169,180,178,91
HOMER3_24882,HOMER3,132,84,174,187
HOMER3_24883,HOMER3,157,256,374,239
HOMER3_24884,HOMER3,0,0,0,0
HOMEZ_45963,HOMEZ,226,401,235,246
HOMEZ_45964,HOMEZ,207,290,179,189
HOMEZ_45965,HOMEZ,272,533,375,588
HOMEZ_45966,HOMEZ,121,182,76,271
HOOK3_53559,HOOK3,190,189,480,283
HOOK3_53560,HOOK3,462,939,613,752
HOOK3_53561,HOOK3,403,267,338,352
HOOK3_53562,HOOK3,433,331,815,706
HOPX_53743,HOPX,242,149,137,189
HOPX_53744,HOPX,243,393,407,279
HOPX_53745,HOPX,222,374,243,156
HOPX_53746,HOPX,209,258,331,298
HORMAD1_52847,HORMAD1,827,698,801,684
HORMAD1_52848,HORMAD1,373,624,516,694
HORMAD1_52849,HORMAD1,663,767,607,644
HORMAD1_52850,HORMAD1,473,716,682,465
HOXA1_8629,HOXA1,279,437,344,520
HOXA1_8630,HOXA1,263,278,622,339
HOXA1_8631,HOXA1,233,220,155,363
HOXA1_8632,HOXA1,273,137,210,114
HOXA13_8673,HOXA13,472,214,282,156
HOXA13_8674,HOXA13,205,268,198,162
HOXA13_8675,HOXA13,254,243,76,21
HOXA13_8676,HOXA13,438,732,516,418
HOXA2_8633,HOXA2,284,310,178,313
HOXA2_8634,HOXA2,220,189,221,274
HOXA2_8635,HOXA2,201,280,139,293
HOXA2_8636,HOXA2,291,355,205,71
HOXA3_8637,HOXA3,372,660,453,502
HOXA3_8638,HOXA3,111,198,448,197
HOXA3_8639,HOXA3,250,171,159,285
HOXA3_8640,HOXA3,578,680,238,738
HOXA6_8649,HOXA6,1225,1298,1618,1263
HOXA6_8650,HOXA6,677,769,801,990
HOXA6_8651,HOXA6,349,288,322,173
HOXA6_8652,HOXA6,531,495,236,275
HOXB1_8677,HOXB1,675,331,702,480
HOXB1_8678,HOXB1,411,350,480,303
HOXB1_8679,HOXB1,647,619,705,370
HOXB1_8680,HOXB1,656,616,1114,859
HOXB13_28233,HOXB13,1423,1126,1407,1368
HOXB13_28234,HOXB13,579,616,481,425
HOXB13_28235,HOXB13,493,735,311,426
HOXB13_28236,HOXB13,651,551,501,659
HOXB4_8689,HOXB4,155,206,202,240
HOXB4_8690,HOXB4,404,402,384,296
HOXB4_8691,HOXB4,269,211,174,321
HOXB4_8692,HOXB4,169,139,43,108
HOXB5_8693,HOXB5,720,631,357,663
HOXB5_8694,HOXB5,679,593,412,393
HOXB5_8695,HOXB5,209,114,306,229
HOXB5_8696,HOXB5,579,565,467,390
HOXB7_8701,HOXB7,485,742,770,437
HOXB7_8702,HOXB7,481,479,603,670
HOXB7_8703,HOXB7,321,329,191,295
HOXB7_8704,HOXB7,595,375,607,462
HOXB8_8705,HOXB8,267,525,227,351
HOXB8_8706,HOXB8,189,317,196,126
HOXB8_8707,HOXB8,241,198,64,202
HOXB8_8708,HOXB8,319,209,339,274
HOXB9_8709,HOXB9,266,99,228,107
HOXB9_8710,HOXB9,273,388,146,235
HOXB9_8711,HOXB9,221,246,428,201
HOXB9_8712,HOXB9,207,185,179,208
HOXC11_8737,HOXC11,777,696,754,579
HOXC11_8738,HOXC11,484,580,392,638
HOXC11_8739,HOXC11,235,140,302,259
HOXC11_8740,HOXC11,167,183,378,74
HOXC4_8713,HOXC4,619,407,588,474
HOXC4_8714,HOXC4,858,905,1025,771
HOXC4_8715,HOXC4,287,270,350,448
HOXC4_8716,HOXC4,662,886,778,892
HOXC5_8717,HOXC5,467,360,317,405
HOXC5_8718,HOXC5,134,275,280,201
HOXC5_8719,HOXC5,509,594,887,307
HOXC5_8720,HOXC5,269,251,361,407
HOXC8_8725,HOXC8,865,1020,982,427
HOXC8_8726,HOXC8,694,570,675,476
HOXC8_8727,HOXC8,342,273,210,295
HOXC8_8728,HOXC8,272,259,112,448
HOXC9_8729,HOXC9,224,345,322,328
HOXC9_8730,HOXC9,433,730,757,701
HOXC9_8731,HOXC9,423,318,454,238
HOXC9_8732,HOXC9,229,376,224,125
HOXD12_8777,HOXD12,416,493,363,462
HOXD12_8778,HOXD12,761,685,387,553
HOXD12_8779,HOXD12,136,572,222,122
HOXD12_8780,HOXD12,399,333,384,216
HOXD13_8781,HOXD13,359,365,188,628
HOXD13_8782,HOXD13,543,629,546,452
HOXD13_8783,HOXD13,426,326,713,415
HOXD13_8784,HOXD13,161,170,115,157
HOXD3_8753,HOXD3,185,304,307,295
HOXD3_8754,HOXD3,191,278,282,262
HOXD3_8755,HOXD3,262,328,357,208
HOXD3_8756,HOXD3,477,559,378,568
HOXD9_8765,HOXD9,653,763,1263,659
HOXD9_8766,HOXD9,843,867,887,910
HOXD9_8767,HOXD9,405,590,573,411
HOXD9_8768,HOXD9,680,660,625,589
HP1BP3_37347,HP1BP3,365,522,441,472
HP1BP3_37348,HP1BP3,270,372,332,288
HP1BP3_37349,HP1BP3,190,240,258,153
HP1BP3_37350,HP1BP3,168,171,304,225
HPCA_8669,HPCA,498,622,629,538
HPCA_8670,HPCA,645,743,645,672
HPCA_8671,HPCA,272,627,393,396
HPCA_8672,HPCA,307,97,410,270
HPCAL4_38767,HPCAL4,331,749,584,466
HPCAL4_38768,HPCAL4,522,570,633,638
HPCAL4_38769,HPCAL4,248,308,281,324
HPCAL4_38770,HPCAL4,542,653,749,713
HPD_8793,HPD,663,1209,1249,687
HPD_8794,HPD,583,426,641,549
HPD_8795,HPD,500,590,533,356
HPD_8796,HPD,362,467,791,385
HPGDS_35995,HPGDS,107,91,52,43
HPGDS_35996,HPGDS,280,324,309,332
HPGDS_35997,HPGDS,281,427,277,423
HPGDS_35998,HPGDS,401,442,463,352
HPN_8801,HPN,402,226,306,286
HPN_8802,HPN,157,120,259,51
HPN_8803,HPN,254,248,385,239
HPN_8804,HPN,211,199,297,200
HPRT1_8809,HPRT1,521,399,551,304
HPRT1_8810,HPRT1,653,1033,1093,1009
HPRT1_8811,HPRT1,506,893,1032,787
HPRT1_8812,HPRT1,476,822,642,324
HPS1_8813,HPS1,376,325,365,240
HPS1_8814,HPS1,212,253,108,339
HPS1_8815,HPS1,355,317,500,406
HPS1_8816,HPS1,188,222,323,190
HPS6_49991,HPS6,878,1246,1417,1037
HPS6_49992,HPS6,243,188,288,122
HPS6_49993,HPS6,261,312,174,394
HPS6_49994,HPS6,515,367,414,461
HPSE_29327,HPSE,228,218,435,762
HPSE_29328,HPSE,183,318,175,200
HPSE_29329,HPSE,235,308,311,167
HPSE_29330,HPSE,140,205,149,97
HR_43439,HR,263,582,336,456
HR_43440,HR,462,488,312,717
HR_43441,HR,188,168,164,309
HR_43442,HR,351,296,301,216
HRASLS5_57941,HRASLS5,484,590,288,423
HRASLS5_57942,HRASLS5,468,337,791,508
HRASLS5_57943,HRASLS5,243,262,187,225
HRASLS5_57944,HRASLS5,191,130,75,61
HRCT1_74158,HRCT1,558,806,1062,779
HRCT1_74159,HRCT1,184,388,698,310
HRCT1_74160,HRCT1,161,337,165,153
HRCT1_74161,HRCT1,243,224,379,314
HRH2_8849,HRH2,1254,1062,1214,1154
HRH2_8850,HRH2,933,1232,1362,1501
HRH2_8851,HRH2,575,696,516,631
HRH2_8852,HRH2,840,1199,1172,1060
HRH4_46779,HRH4,323,465,407,283
HRH4_46780,HRH4,204,395,247,91
HRH4_46781,HRH4,128,200,222,99
HRH4_46782,HRH4,594,804,414,592
HRSP12_27505,HRSP12,193,157,206,258
HRSP12_27506,HRSP12,125,290,224,156
HRSP12_27507,HRSP12,166,257,328,148
HRSP12_27508,HRSP12,470,751,353,324
HS1BP3_47651,HS1BP3,468,1068,675,413
HS1BP3_47652,HS1BP3,427,681,541,364
HS1BP3_47653,HS1BP3,613,828,910,795
HS1BP3_47654,HS1BP3,493,1058,806,564
HS2ST1_25497,HS2ST1,695,587,569,536
HS2ST1_25498,HS2ST1,311,194,176,318
HS2ST1_25499,HS2ST1,584,376,469,782
HS2ST1_25500,HS2ST1,427,670,466,392
HS3ST3B1_26549,HS3ST3B1,502,475,509,405
HS3ST3B1_26550,HS3ST3B1,345,154,152,430
HS3ST3B1_26551,HS3ST3B1,190,104,112,94
HS3ST3B1_26552,HS3ST3B1,145,104,249,18
HS3ST4_26545,HS3ST4,190,218,224,281
HS3ST4_26546,HS3ST4,322,568,591,620
HS3ST4_26547,HS3ST4,231,185,86,247
HS3ST4_26548,HS3ST4,154,186,90,151
HS6ST2_55327,HS6ST2,562,628,720,728
HS6ST2_55328,HS6ST2,435,274,632,387
HS6ST2_55329,HS6ST2,307,287,692,278
HS6ST2_55330,HS6ST2,161,216,282,211
HSCB_62289,HSCB,332,87,116,59
HSCB_62290,HSCB,432,383,567,412
HSCB_62291,HSCB,493,194,221,291
HSCB_62292,HSCB,623,316,179,211
HSD11B1_8877,HSD11B1,892,990,1279,1241
HSD11B1_8878,HSD11B1,708,798,1187,1008
HSD11B1_8879,HSD11B1,579,857,1075,999
HSD11B1_8880,HSD11B1,689,1005,860,1265
HSD11B1L_70349,HSD11B1L,229,182,187,248
HSD11B1L_70350,HSD11B1L,238,236,181,128
HSD11B1L_70351,HSD11B1L,213,98,72,119
HSD11B1L_70352,HSD11B1L,133,61,168,73
HSD11B2_8881,HSD11B2,858,922,1071,1463
HSD11B2_8882,HSD11B2,579,851,544,664
HSD11B2_8883,HSD11B2,530,604,551,484
HSD11B2_8884,HSD11B2,489,716,819,416
HSD17B1_8885,HSD17B1,260,152,212,292
HSD17B1_8886,HSD17B1,355,311,632,307
HSD17B1_8887,HSD17B1,569,664,495,432
HSD17B1_8888,HSD17B1,140,86,393,178
HSD17B11_38027,HSD17B11,236,266,392,321
HSD17B11_38028,HSD17B11,220,190,212,226
HSD17B11_38029,HSD17B11,499,636,363,616
HSD17B11_38030,HSD17B11,292,282,246,402
HSD17B12_37951,HSD17B12,411,216,366,129
HSD17B12_37952,HSD17B12,419,162,186,226
HSD17B12_37953,HSD17B12,306,170,126,123
HSD17B12_37954,HSD17B12,126,62,11,51
HSD17B13_69677,HSD17B13,340,311,501,194
HSD17B13_69678,HSD17B13,331,654,491,398
HSD17B13_69679,HSD17B13,279,251,308,235
HSD17B13_69680,HSD17B13,455,446,605,650
HSD17B2_8893,HSD17B2,220,282,132,158
HSD17B2_8894,HSD17B2,395,584,600,572
HSD17B2_8895,HSD17B2,229,221,265,219
HSD17B2_8896,HSD17B2,530,729,1223,719
HSD17B6_22489,HSD17B6,713,771,907,922
HSD17B6_22490,HSD17B6,324,247,199,307
HSD17B6_22491,HSD17B6,604,609,470,491
HSD17B6_22492,HSD17B6,547,354,286,327
HSD17B8_21093,HSD17B8,368,332,443,413
HSD17B8_21094,HSD17B8,939,1128,1626,1344
HSD17B8_21095,HSD17B8,676,713,637,451
HSD17B8_21096,HSD17B8,781,1369,763,1038
HSD3B1_8869,HSD3B1,551,726,525,561
HSD3B1_8870,HSD3B1,737,712,1236,696
HSD3B1_8871,HSD3B1,296,285,330,446
HSD3B1_8872,HSD3B1,331,346,280,286
HSDL2_53263,HSDL2,259,329,386,500
HSDL2_53264,HSDL2,133,144,112,87
HSDL2_53265,HSDL2,117,172,125,139
HSDL2_53266,HSDL2,193,154,134,281
HSF1_8901,HSF1,780,1100,1163,1227
HSF1_8902,HSF1,1165,855,1290,1263
HSF1_8903,HSF1,752,972,849,1268
HSF1_8904,HSF1,99,33,100,92
HSF2_8905,HSF2,420,126,132,271
HSF2_8906,HSF2,507,630,583,540
HSF2_8907,HSF2,302,293,207,166
HSF2_8908,HSF2,290,472,184,260
HSF2BP_30047,HSF2BP,426,328,353,495
HSF2BP_30048,HSF2BP,533,1037,901,947
HSF2BP_30049,HSF2BP,377,372,572,550
HSF2BP_30050,HSF2BP,460,651,775,438
HSF5_58757,HSF5,461,272,386,312
HSF5_58758,HSF5,484,708,732,652
HSF5_58759,HSF5,225,194,53,108
HSF5_58760,HSF5,266,176,219,465
HSP90AA1_8965,HSP90AA1,239,406,218,181
HSP90AA1_8966,HSP90AA1,140,127,154,106
HSP90AA1_8967,HSP90AA1,518,644,564,597
HSP90AA1_8968,HSP90AA1,3,0,14,0
HSP90AB1_8973,HSP90AB1,263,216,365,175
HSP90AB1_8974,HSP90AB1,237,247,406,254
HSP90AB1_8975,HSP90AB1,592,635,517,674
HSP90AB1_8976,HSP90AB1,306,342,463,198
HSP90B1_19549,HSP90B1,780,452,234,421
HSP90B1_19550,HSP90B1,411,27,131,62
HSP90B1_19551,HSP90B1,0,0,0,0
HSP90B1_19552,HSP90B1,289,113,71,72
HSPA12A_66941,HSPA12A,234,281,343,283
HSPA12A_66942,HSPA12A,375,434,478,638
HSPA12A_66943,HSPA12A,464,672,654,599
HSPA12A_66944,HSPA12A,298,512,523,319
HSPA13_18381,HSPA13,192,136,68,91
HSPA13_18382,HSPA13,475,225,257,159
HSPA13_18383,HSPA13,409,149,217,83
HSPA13_18384,HSPA13,314,204,126,89
HSPA1L_8929,HSPA1L,301,353,446,563
HSPA1L_8930,HSPA1L,226,224,449,328
HSPA1L_8931,HSPA1L,222,383,276,278
HSPA1L_8932,HSPA1L,249,235,391,219
HSPA4_8937,HSPA4,496,442,651,443
HSPA4_8938,HSPA4,606,675,761,666
HSPA4_8939,HSPA4,566,965,899,652
HSPA4_8940,HSPA4,612,560,253,514
HSPA6_8945,HSPA6,204,333,397,222
HSPA6_8946,HSPA6,226,373,620,422
HSPA6_8947,HSPA6,214,367,323,206
HSPA6_8948,HSPA6,339,370,483,404
HSPA9_8953,HSPA9,547,237,271,191
HSPA9_8954,HSPA9,734,120,123,184
HSPA9_8955,HSPA9,489,10,0,27
HSPA9_8956,HSPA9,818,309,415,423
HSPB1_8957,HSPB1,248,145,309,240
HSPB1_8958,HSPB1,199,233,230,139
HSPB1_8959,HSPB1,218,96,115,56
HSPB1_8960,HSPB1,261,273,459,168
HSPB2_8961,HSPB2,194,374,206,213
HSPB2_8962,HSPB2,355,648,936,595
HSPB2_8963,HSPB2,283,293,265,317
HSPB2_8964,HSPB2,387,403,537,303
HSPB8_35007,HSPB8,235,588,247,370
HSPB8_35008,HSPB8,393,524,325,212
HSPB8_35009,HSPB8,209,236,244,181
HSPB8_35010,HSPB8,243,246,593,169
HSPB9_56677,HSPB9,328,150,486,363
HSPB9_56678,HSPB9,156,206,693,225
HSPB9_56679,HSPB9,589,292,713,684
HSPB9_56680,HSPB9,372,401,189,468
HSPD1_8977,HSPD1,292,0,62,5
HSPD1_8978,HSPD1,898,173,74,30
HSPD1_8979,HSPD1,172,24,13,0
HSPD1_8980,HSPD1,278,2,0,3
HTATIP2_28461,HTATIP2,780,793,1165,995
HTATIP2_28462,HTATIP2,367,471,836,318
HTATIP2_28463,HTATIP2,99,40,45,64
HTATIP2_28464,HTATIP2,594,893,828,999
HTATSF1_36055,HTATSF1,236,346,222,284
HTATSF1_36056,HTATSF1,621,368,332,326
HTATSF1_36057,HTATSF1,278,242,298,92
HTATSF1_36058,HTATSF1,185,3,29,26
HTR1B_9017,HTR1B,114,187,121,170
HTR1B_9018,HTR1B,286,274,378,187
HTR1B_9019,HTR1B,231,317,198,267
HTR1B_9020,HTR1B,158,211,139,114
HTR1D_9021,HTR1D,302,433,347,376
HTR1D_9022,HTR1D,485,795,654,513
HTR1D_9023,HTR1D,134,126,218,172
HTR1D_9024,HTR1D,181,107,133,173
HTR2A_9033,HTR2A,214,166,52,255
HTR2A_9034,HTR2A,416,294,467,374
HTR2A_9035,HTR2A,126,237,172,419
HTR2A_9036,HTR2A,266,224,177,237
HTR2C_9041,HTR2C,443,506,477,318
HTR2C_9042,HTR2C,498,891,701,642
HTR2C_9043,HTR2C,339,795,687,524
HTR2C_9044,HTR2C,209,212,287,202
HTR3B_24097,HTR3B,351,623,425,747
HTR3B_24098,HTR3B,446,679,385,494
HTR3B_24099,HTR3B,232,249,302,379
HTR3B_24100,HTR3B,243,186,353,356
HTR3C_64169,HTR3C,468,607,755,631
HTR3C_64170,HTR3C,217,249,285,364
HTR3C_64171,HTR3C,93,203,96,88
HTR3C_64172,HTR3C,358,324,385,342
HTR3D_64785,HTR3D,675,825,845,770
HTR3D_64786,HTR3D,557,985,840,634
HTR3D_64787,HTR3D,474,724,564,750
HTR3D_64788,HTR3D,447,769,862,564
HTR4_9049,HTR4,398,379,602,530
HTR4_9050,HTR4,315,246,89,183
HTR4_9051,HTR4,229,403,518,223
HTR4_9052,HTR4,168,323,90,162
HTR7_9061,HTR7,805,832,1040,526
HTR7_9062,HTR7,191,277,266,168
HTR7_9063,HTR7,527,816,605,835
HTR7_9064,HTR7,336,401,312,368
HTRA4_65045,HTRA4,980,925,1212,1455
HTRA4_65046,HTRA4,687,1111,1207,1401
HTRA4_65047,HTRA4,635,594,643,544
HTRA4_65048,HTRA4,852,973,755,1063
HTT_8257,HTT,519,460,380,353
HTT_8258,HTT,510,288,700,518
HTT_8259,HTT,344,86,176,277
HTT_8260,HTT,373,847,580,405
HUNK_37063,HUNK,190,109,229,89
HUNK_37064,HUNK,178,206,448,189
HUNK_37065,HUNK,308,481,457,631
HUNK_37066,HUNK,196,244,307,168
HUS1_9065,HUS1,418,259,345,213
HUS1_9066,HUS1,472,263,280,121
HUS1_9067,HUS1,729,623,652,581
HUS1_9068,HUS1,516,577,289,259
HUS1B_60357,HUS1B,411,365,597,384
HUS1B_60358,HUS1B,198,154,226,162
HUS1B_60359,HUS1B,117,185,196,56
HUS1B_60360,HUS1B,166,167,243,292
HUWE1_26917,HUWE1,682,561,368,556
HUWE1_26918,HUWE1,472,344,193,234
HUWE1_26919,HUWE1,491,199,117,213
HUWE1_26920,HUWE1,296,82,41,49
HYAL3_21781,HYAL3,263,571,406,461
HYAL3_21782,HYAL3,370,372,448,328
HYAL3_21783,HYAL3,142,203,199,117
HYAL3_21784,HYAL3,199,321,288,181
HYAL4_33147,HYAL4,363,343,552,342
HYAL4_33148,HYAL4,575,546,448,586
HYAL4_33149,HYAL4,289,477,290,444
HYAL4_33150,HYAL4,480,636,696,445
HYDIN_40535,HYDIN,534,1018,783,499
HYDIN_40536,HYDIN,555,984,652,833
HYDIN_40537,HYDIN,684,724,504,586
HYDIN_40538,HYDIN,517,268,583,503
HYI_52019,HYI,605,536,760,462
HYI_52020,HYI,726,895,847,908
HYI_52021,HYI,202,291,459,170
HYI_52022,HYI,789,1398,2278,1121
HYKK_58633,HYKK,728,663,595,624
HYKK_58634,HYKK,935,1038,1037,1258
HYKK_58635,HYKK,621,937,1321,853
HYKK_58636,HYKK,625,830,695,955
HYLS1_65389,HYLS1,857,1128,1150,1098
HYLS1_65390,HYLS1,485,415,483,622
HYLS1_65391,HYLS1,482,760,1133,470
HYLS1_65392,HYLS1,572,689,584,522
IAH1_68037,IAH1,403,524,674,489
IAH1_68038,IAH1,214,189,305,98
IAH1_68039,IAH1,483,540,811,709
IAH1_68040,IAH1,274,512,358,329
IARS2_43071,IARS2,848,6,22,19
IARS2_43072,IARS2,240,0,0,24
IARS2_43073,IARS2,696,47,108,93
IARS2_43074,IARS2,213,57,69,45
IBTK_34295,IBTK,413,235,318,355
IBTK_34296,IBTK,286,114,388,378
IBTK_34297,IBTK,279,325,465,363
IBTK_34298,IBTK,192,181,178,236
ICA1_9089,ICA1,292,295,394,295
ICA1_9090,ICA1,196,218,140,336
ICA1_9091,ICA1,0,0,0,0
ICA1_9092,ICA1,217,505,188,141
ICAM1_9093,ICAM1,325,482,457,458
ICAM1_9094,ICAM1,583,883,1312,807
ICAM1_9095,ICAM1,490,683,492,289
ICAM1_9096,ICAM1,335,437,644,347
ICAM3_9101,ICAM3,1095,1536,1072,1058
ICAM3_9102,ICAM3,143,232,323,103
ICAM3_9103,ICAM3,184,262,203,171
ICAM3_9104,ICAM3,150,110,237,142
ICAM5_19237,ICAM5,776,706,557,512
ICAM5_19238,ICAM5,240,186,176,432
ICAM5_19239,ICAM5,175,58,292,362
ICAM5_19240,ICAM5,172,130,299,143
ICOSLG_32407,ICOSLG,362,769,456,525
ICOSLG_32408,ICOSLG,444,660,522,527
ICOSLG_32409,ICOSLG,165,172,194,237
ICOSLG_32410,ICOSLG,144,232,369,128
ICT1_9113,ICT1,119,115,142,100
ICT1_9114,ICT1,298,104,200,198
ICT1_9115,ICT1,244,166,240,265
ICT1_9116,ICT1,376,379,477,267
ID1_9117,ID1,222,250,308,478
ID1_9118,ID1,219,208,493,384
ID1_9119,ID1,256,273,101,267
ID1_9120,ID1,191,251,132,140
ID2_9121,ID2,323,157,63,225
ID2_9122,ID2,244,295,113,118
ID2_9123,ID2,237,61,102,139
ID2_9124,ID2,251,199,124,179
ID3_9125,ID3,781,1504,1406,951
ID3_9126,ID3,392,564,501,409
ID3_9127,ID3,442,335,230,358
ID3_9128,ID3,720,1103,736,619
IDH1_9137,IDH1,293,274,522,340
IDH1_9138,IDH1,491,407,882,907
IDH1_9139,IDH1,771,748,1188,778
IDH1_9140,IDH1,571,672,503,717
IDH3A_9145,IDH3A,762,977,589,491
IDH3A_9146,IDH3A,427,343,280,334
IDH3A_9147,IDH3A,362,151,229,107
IDH3A_9148,IDH3A,397,483,865,407
IDI1_9157,IDI1,227,135,54,98
IDI1_9158,IDI1,528,568,580,674
IDI1_9159,IDI1,153,174,109,103
IDI1_9160,IDI1,423,169,190,262
IDI2_55969,IDI2,253,269,470,424
IDI2_55970,IDI2,539,691,613,368
IDI2_55971,IDI2,322,358,406,396
IDI2_55972,IDI2,295,289,578,380
IDNK_72777,IDNK,122,193,135,167
IDNK_72778,IDNK,86,79,102,82
IDNK_72779,IDNK,549,686,821,828
IDNK_72780,IDNK,250,175,228,290
IDS_9161,IDS,374,580,747,819
IDS_9162,IDS,637,875,680,630
IDS_9163,IDS,758,784,485,714
IDS_9164,IDS,881,995,1307,1019
IER3_23245,IER3,668,1713,1342,784
IER3_23246,IER3,459,571,705,720
IER3_23247,IER3,863,1000,789,658
IER3_23248,IER3,635,743,648,556
IER3IP1_37883,IER3IP1,1020,1133,1448,1127
IER3IP1_37884,IER3IP1,783,787,1068,830
IER3IP1_37885,IER3IP1,597,967,1334,912
IER3IP1_37886,IER3IP1,544,563,548,400
IER5_38331,IER5,207,455,328,253
IER5_38332,IER5,197,138,200,339
IER5_38333,IER5,434,714,906,703
IER5_38334,IER5,207,270,343,181
IFFO1_34027,IFFO1,259,278,327,323
IFFO1_34028,IFFO1,278,345,349,327
IFFO1_34029,IFFO1,245,267,334,141
IFFO1_34030,IFFO1,743,500,564,546
IFFO2_59249,IFFO2,859,915,801,815
IFFO2_59250,IFFO2,623,671,852,1270
IFFO2_59251,IFFO2,203,267,317,194
IFFO2_59252,IFFO2,755,931,889,868
IFI27L1_58473,IFI27L1,674,927,1075,1204
IFI27L1_58474,IFI27L1,159,93,77,34
IFI27L1_58475,IFI27L1,578,646,678,710
IFI27L1_58476,IFI27L1,219,238,277,93
IFI27L2_52723,IFI27L2,189,318,408,243
IFI27L2_52724,IFI27L2,252,286,270,529
IFI27L2_52725,IFI27L2,298,619,355,772
IFI27L2_52726,IFI27L2,336,293,366,111
IFI30_28077,IFI30,308,395,410,448
IFI30_28078,IFI30,107,125,97,51
IFI30_28079,IFI30,225,328,214,161
IFI30_28080,IFI30,189,251,147,120
IFI44L_29695,IFI44L,227,365,315,259
IFI44L_29696,IFI44L,152,285,161,69
IFI44L_29697,IFI44L,141,117,204,85
IFI44L_29698,IFI44L,173,77,245,210
IFI6_6693,IFI6,722,720,571,730
IFI6_6694,IFI6,820,1301,818,1007
IFI6_6695,IFI6,160,146,358,184
IFI6_6696,IFI6,725,537,746,488
IFIH1_47455,IFIH1,457,716,842,657
IFIH1_47456,IFIH1,514,430,424,580
IFIH1_47457,IFIH1,454,529,672,446
IFIH1_47458,IFIH1,596,384,580,429
IFIT1_9193,IFIT1,509,787,686,688
IFIT1_9194,IFIT1,558,682,728,511
IFIT1_9195,IFIT1,324,276,266,425
IFIT1_9196,IFIT1,598,1182,1064,822
IFIT1B_72829,IFIT1B,197,441,209,176
IFIT1B_72830,IFIT1B,249,403,443,425
IFIT1B_72831,IFIT1B,138,82,118,179
IFIT1B_72832,IFIT1B,194,127,271,151
IFITM1_22177,IFITM1,462,777,656,552
IFITM1_22178,IFITM1,618,705,502,648
IFITM1_22179,IFITM1,136,116,112,116
IFITM1_22180,IFITM1,86,71,197,128
IFITM10_72585,IFITM10,565,991,520,692
IFITM10_72586,IFITM10,239,363,300,452
IFITM10_72587,IFITM10,203,165,271,128
IFITM10_72588,IFITM10,417,702,544,631
IFITM2_28569,IFITM2,901,774,658,521
IFITM2_28570,IFITM2,554,337,531,462
IFITM2_28571,IFITM2,537,677,621,356
IFITM2_28572,IFITM2,821,1341,1129,1410
IFITM3_27993,IFITM3,327,310,134,203
IFITM3_27994,IFITM3,396,224,499,303
IFITM3_27995,IFITM3,418,262,310,184
IFITM3_27996,IFITM3,578,135,383,218
IFITM5_70829,IFITM5,167,265,374,290
IFITM5_70830,IFITM5,328,125,318,323
IFITM5_70831,IFITM5,249,415,347,345
IFITM5_70832,IFITM5,238,417,197,319
IFNA1_9201,IFNA1,433,445,458,524
IFNA1_9202,IFNA1,165,182,136,294
IFNA1_9203,IFNA1,270,550,396,196
IFNA1_9204,IFNA1,298,392,473,345
IFNA10_9229,IFNA10,296,432,695,264
IFNA10_9230,IFNA10,110,160,94,177
IFNA10_9231,IFNA10,354,408,544,252
IFNA10_9232,IFNA10,256,186,194,245
IFNA14_9237,IFNA14,536,767,875,895
IFNA14_9238,IFNA14,573,937,696,1394
IFNA14_9239,IFNA14,154,77,74,75
IFNA14_9240,IFNA14,667,536,680,633
IFNA16_9241,IFNA16,269,676,702,423
IFNA16_9242,IFNA16,318,519,384,422
IFNA16_9243,IFNA16,508,634,570,768
IFNA16_9244,IFNA16,305,293,403,864
IFNA21_9249,IFNA21,382,590,758,725
IFNA21_9250,IFNA21,582,650,505,502
IFNA21_9251,IFNA21,810,796,619,767
IFNA21_9252,IFNA21,504,308,254,330
IFNA5_9213,IFNA5,147,308,261,278
IFNA5_9214,IFNA5,279,275,460,204
IFNA5_9215,IFNA5,176,167,164,279
IFNA5_9216,IFNA5,151,219,380,216
IFNGR1_9269,IFNGR1,480,699,1076,526
IFNGR1_9270,IFNGR1,162,185,44,204
IFNGR1_9271,IFNGR1,348,552,507,380
IFNGR1_9272,IFNGR1,372,438,426,395
IFNGR2_9273,IFNGR2,258,316,172,418
